Epoch,Train Loss,Train Accuracy,Train Micro F1,Train Macro F1,Val Loss,Val Accuracy,Val Micro F1,Val Macro F1
1,2.804886588972548,0.16592446544515077,0.16592446544515077,0.1588018543761922,2.398482005859056,0.2718411981457268,0.2718411981457268,0.25213805511295656
2,2.147204151360885,0.34684026243328686,0.34684026243328686,0.342563135455809,1.8926919714579564,0.4222037323190301,0.4222037323190301,0.41371211625048315
3,1.797871321828469,0.4536832443824999,0.4536832443824999,0.45163009320370023,1.6321395853173144,0.4993462498514204,0.4993462498514204,0.5033911211127724
4,1.5736002762032593,0.5151782982629092,0.5151782982629092,0.5138143773244768,1.4193079280082717,0.5631760370854629,0.5631760370854629,0.5571413549648574
5,1.4092637854425802,0.5683108406703606,0.5683108406703606,0.5680692641505213,1.3017036818506147,0.6012124093664567,0.6012124093664567,0.6038016134513761
6,1.2676237680989764,0.611313186252847,0.611313186252847,0.6114966653337571,1.095202537203923,0.6589801497682158,0.6589801497682158,0.6601429195054892
7,1.1354690292607184,0.6541115681408709,0.6541115681408709,0.6547554022334471,1.0419984175451809,0.6778794722453346,0.6778794722453346,0.6834220500264319
8,1.0470925240736941,0.6801169391848251,0.6801169391848251,0.6808701080816454,0.9748230989554989,0.7100915250208012,0.7100915250208012,0.7128402911463105
9,0.9434419290850992,0.7126491484515756,0.7126491484515755,0.7136009825868078,0.8554764526538523,0.7395697135385713,0.7395697135385714,0.742111260031174
10,0.8652083041875259,0.734507257708128,0.734507257708128,0.7353336917059792,0.8109052217505277,0.7520503981932724,0.7520503981932724,0.7559585168303812
11,0.7977802062812058,0.7542237481728252,0.7542237481728252,0.7550285371355698,0.7064017001751938,0.7842624509687388,0.7842624509687388,0.78526515426608
12,0.7329763098093478,0.7733963354522895,0.7733963354522895,0.7741889824725264,0.6816209457219781,0.7893735884939974,0.7893735884939975,0.789703985890905
13,0.6730018430591925,0.7916850800557501,0.7916850800557502,0.7923046033371648,0.5999175845273548,0.8125520028527279,0.812552002852728,0.812518438673963
14,0.6264451183054758,0.8058605568208859,0.8058605568208859,0.8064389319517973,0.5426829601195375,0.8289551883989065,0.8289551883989065,0.8302371461412171
15,0.5972329389303923,0.8151069109698473,0.8151069109698473,0.8156630385999897,0.550995709962378,0.8299060977059313,0.8299060977059313,0.831729305370943
16,0.5509836874740279,0.8288064724479043,0.8288064724479043,0.8292698185025509,0.4712406810401397,0.8604540591941043,0.8604540591941043,0.8608212470721743
17,0.5133994045869812,0.8399224937961043,0.8399224937961043,0.8403298739004538,0.4845107649399867,0.84880542018305,0.84880542018305,0.8503339187704797
18,0.4785963524861828,0.8494068055886053,0.8494068055886053,0.8498052019413359,0.43320114535240617,0.866872697016522,0.866872697016522,0.8678637306534408
19,0.4495666051931355,0.8594010266172621,0.859401026617262,0.8597232970387776,0.43947407297131397,0.8556995126589801,0.8556995126589801,0.8553762216498945
20,0.4210127808396583,0.8665057619743686,0.8665057619743686,0.8667505697598423,0.362630641378264,0.8874361107809343,0.8874361107809343,0.8884254742040413
21,0.40643678082396156,0.8718088180303906,0.8718088180303906,0.8720971749451487,0.39345854929269436,0.879234518007845,0.879234518007845,0.8790966111380262
22,0.38074025906946346,0.8797973960635007,0.8797973960635007,0.8799438145842907,0.35873108364981615,0.8854154285035065,0.8854154285035065,0.8855337327965198
23,0.3600752210204044,0.8861542645409117,0.8861542645409117,0.8863797774794926,0.34807885009016376,0.8901699750386307,0.8901699750386307,0.8911754186252174
24,0.34123889597780677,0.8908114355644695,0.8908114355644695,0.8909732237037047,0.32737743496866506,0.9013431593961726,0.9013431593961726,0.9018634705763247
25,0.3272264125271012,0.8945847639120237,0.8945847639120237,0.8947576718172391,0.28862478157696614,0.9129917984072269,0.912991798407227,0.9133444695776041
26,0.3112409918730997,0.9024713600979025,0.9024713600979025,0.902606685126085,0.30985818373591784,0.9044336146440033,0.9044336146440032,0.9048943615111011
27,0.28862359576413166,0.90852228303362,0.90852228303362,0.9085951058197685,0.2875153360049109,0.9089504338523713,0.9089504338523713,0.9101130438657624
28,0.2810146340290489,0.9109698473671687,0.9109698473671687,0.911104683068561,0.2551542851089468,0.9222631641507191,0.9222631641507191,0.9221475401648774
29,0.26662907959164484,0.9133154298534861,0.913315429853486,0.9134160019968856,0.25379742040677783,0.9216688458338286,0.9216688458338286,0.9221009088866071
30,0.25333609589901956,0.9157629941870347,0.9157629941870347,0.9158488959044006,0.26309757914125015,0.9185783905859979,0.9185783905859979,0.9189063123697798
